172.245, 129.500, 8.333, 21.968 False
171.967, 129.499, 8.333, 22.001 False
171.689, 129.499, 8.333, 22.034 False
171.411, 129.499, 8.333, 22.067 False
171.134, 129.499, 8.333, 22.100 False
170.856, 129.499, 8.333, 22.133 False
170.578, 129.499, 8.333, 22.166 False
170.300, 129.499, 8.333, 22.199 False
170.023, 129.499, 8.330, 22.232 False
169.745, 129.499, 8.310, 22.265 False
169.469, 129.499, 8.281, 22.298 False
169.195, 129.499, 8.228, 22.331 False
168.923, 129.499, 8.143, 22.364 False
168.655, 129.499, 8.033, 22.397 False
168.392, 129.499, 7.903, 22.430 False
168.133, 129.499, 7.759, 22.463 False
167.879, 129.499, 7.604, 22.496 False
167.631, 129.499, 7.439, 22.529 False
167.388, 129.499, 7.273, 22.562 False
167.150, 129.499, 7.107, 22.595 False
166.918, 129.498, 6.949, 22.628 False
166.691, 129.498, 6.798, 22.661 False
166.468, 129.498, 6.659, 22.694 False
166.250, 129.498, 6.526, 22.727 False
166.036, 129.498, 6.405, 22.760 False
165.825, 129.498, 6.289, 22.793 False
165.618, 129.498, 6.183, 22.826 False
165.415, 129.498, 6.078, 22.859 False
165.215, 129.498, 5.979, 22.892 False
165.018, 129.498, 5.884, 22.925 False
164.823, 129.498, 5.799, 22.958 False
164.632, 129.497, 5.723, 22.991 False
164.442, 129.497, 5.664, 23.024 False
164.254, 129.497, 5.620, 23.057 False
164.067, 129.497, 5.587, 23.090 False
163.880, 129.497, 5.567, 23.123 False
163.695, 129.497, 5.543, 23.156 False
163.510, 129.497, 5.523, 23.189 False
163.326, 129.497, 5.504, 23.222 False
163.142, 129.497, 5.494, 23.255 False
162.958, 129.497, 5.488, 23.288 False
162.775, 129.497, 5.491, 23.321 False
162.591, 129.497, 5.498, 23.354 False
162.407, 129.497, 5.509, 23.387 False
162.222, 129.496, 5.521, 23.420 False
162.038, 129.496, 5.532, 23.453 False
161.853, 129.496, 5.541, 23.486 False
161.667, 129.496, 5.545, 23.519 False
161.482, 129.496, 5.548, 23.552 False
161.297, 129.496, 5.546, 23.585 False
161.112, 129.497, 5.541, 23.618 False
160.928, 129.497, 5.532, 23.651 False
160.743, 129.498, 5.522, 23.684 False
160.560, 129.498, 5.507, 23.717 False
160.376, 129.498, 5.492, 23.750 False
160.194, 129.498, 5.472, 23.783 False
160.012, 129.498, 5.454, 23.816 False
159.831, 129.498, 5.432, 23.849 False
159.650, 129.498, 5.410, 23.882 False
159.471, 129.498, 5.384, 23.915 False
159.292, 129.498, 5.359, 23.948 False
159.114, 129.498, 5.330, 23.981 False
158.937, 129.499, 5.305, 24.014 False
158.761, 129.499, 5.284, 24.047 False
158.585, 129.499, 5.270, 24.080 False
158.409, 129.499, 5.268, 24.113 False
158.234, 129.499, 5.270, 24.146 False
158.057, 129.499, 5.283, 24.179 False
157.881, 129.499, 5.300, 24.212 False
157.703, 129.499, 5.324, 24.245 False
157.525, 129.499, 5.352, 24.278 False
157.345, 129.499, 5.386, 24.311 False
157.164, 129.499, 5.422, 24.344 False
156.982, 129.499, 5.460, 24.377 False
156.799, 129.499, 5.496, 24.410 False
156.615, 129.499, 5.529, 24.443 False
156.429, 129.499, 5.557, 24.476 False
156.243, 129.499, 5.579, 24.509 False
156.057, 129.499, 5.597, 24.542 False
155.870, 129.499, 5.609, 24.575 False
155.683, 129.499, 5.618, 24.608 False
155.496, 129.499, 5.618, 24.641 False
155.308, 129.499, 5.617, 24.674 False
155.122, 129.499, 5.609, 24.707 False
154.935, 129.499, 5.599, 24.740 False
154.749, 129.499, 5.585, 24.773 False
154.563, 129.499, 5.572, 24.806 False
154.378, 129.499, 5.554, 24.839 False
154.193, 129.499, 5.536, 24.872 False
154.010, 129.499, 5.514, 24.905 False
153.827, 129.499, 5.492, 24.938 False
153.644, 129.499, 5.468, 24.971 False
153.463, 129.499, 5.449, 25.004 False
153.281, 129.499, 5.434, 25.037 False
153.101, 129.499, 5.425, 25.070 False
152.920, 129.499, 5.424, 25.103 False
152.739, 129.499, 5.428, 25.136 False
152.557, 129.499, 5.441, 25.169 False
152.375, 129.499, 5.457, 25.202 False
152.193, 129.499, 5.481, 25.235 False
152.009, 129.499, 5.508, 25.268 False
151.824, 129.499, 5.542, 25.301 False
151.638, 129.499, 5.577, 25.334 False
151.451, 129.499, 5.614, 25.367 False
151.263, 129.499, 5.648, 25.400 False
151.074, 129.499, 5.678, 25.433 False
150.883, 129.499, 5.703, 25.466 False
150.693, 129.499, 5.723, 25.499 False
150.501, 129.499, 5.738, 25.532 False
150.310, 129.499, 5.747, 25.565 False
150.118, 129.499, 5.753, 25.598 False
149.927, 129.499, 5.752, 25.631 False
149.735, 129.499, 5.749, 25.664 False
149.544, 129.499, 5.740, 25.697 False
149.353, 129.499, 5.730, 25.730 False
149.162, 129.499, 5.713, 25.763 False
148.973, 129.499, 5.694, 25.796 False
148.784, 129.499, 5.671, 25.829 False
148.595, 129.499, 5.649, 25.862 False
148.408, 129.498, 5.623, 25.895 False
148.221, 129.498, 5.597, 25.928 False
148.036, 129.498, 5.569, 25.961 False
147.851, 129.498, 5.542, 25.994 False
147.667, 129.498, 5.516, 26.027 False
147.483, 129.498, 5.497, 26.060 False
147.301, 129.498, 5.485, 26.093 False
147.118, 129.498, 5.479, 26.126 False
146.935, 129.498, 5.483, 26.159 False
146.752, 129.498, 5.491, 26.192 False
146.568, 129.498, 5.508, 26.225 False
146.384, 129.498, 5.528, 26.258 False
146.198, 129.498, 5.556, 26.291 False
146.012, 129.498, 5.586, 26.324 False
145.825, 129.498, 5.622, 26.357 False
145.636, 129.497, 5.657, 26.390 False
145.446, 129.497, 5.691, 26.423 False
145.256, 129.497, 5.719, 26.456 False
145.064, 129.496, 5.743, 26.489 False
144.872, 129.496, 5.761, 26.522 False
144.680, 129.496, 5.774, 26.555 False
144.487, 129.496, 5.783, 26.588 False
144.294, 129.496, 5.786, 26.621 False
144.101, 129.495, 5.786, 26.654 False
143.909, 129.495, 5.780, 26.687 False
143.716, 129.495, 5.773, 26.720 False
143.525, 129.495, 5.760, 26.753 False
143.333, 129.495, 5.746, 26.786 False
143.142, 129.495, 5.725, 26.819 False
142.952, 129.494, 5.703, 26.852 False
142.763, 129.494, 5.674, 26.885 False
142.575, 129.494, 5.647, 26.918 False
142.387, 129.494, 5.617, 26.951 False
142.201, 129.494, 5.592, 26.984 False
142.015, 129.494, 5.568, 27.017 False
141.830, 129.494, 5.550, 27.050 False
141.645, 129.494, 5.539, 27.083 False
141.461, 129.493, 5.534, 27.116 False
141.276, 129.493, 5.538, 27.149 False
141.091, 129.493, 5.546, 27.182 False
140.906, 129.493, 5.563, 27.215 False
140.719, 129.493, 5.583, 27.248 False
140.532, 129.494, 5.609, 27.281 False
140.344, 129.494, 5.637, 27.314 False
140.155, 129.494, 5.671, 27.347 False
139.965, 129.494, 5.704, 27.380 False
139.774, 129.494, 5.739, 27.413 False
139.581, 129.494, 5.769, 27.446 False
139.388, 129.495, 5.793, 27.479 False
139.195, 129.495, 5.812, 27.512 False
139.001, 129.495, 5.824, 27.545 False
138.806, 129.495, 5.832, 27.578 False
138.612, 129.495, 5.834, 27.611 False
138.417, 129.495, 5.834, 27.644 False
138.223, 129.495, 5.827, 27.677 False
138.029, 129.495, 5.819, 27.710 False
137.836, 129.495, 5.805, 27.743 False
137.643, 129.495, 5.790, 27.776 False
137.450, 129.495, 5.770, 27.809 False
137.259, 129.495, 5.750, 27.842 False
137.068, 129.495, 5.722, 27.875 False
136.878, 129.494, 5.693, 27.908 False
136.689, 129.494, 5.660, 27.941 False
136.502, 129.493, 5.628, 27.974 False
136.315, 129.493, 5.595, 28.007 False
136.129, 129.493, 5.567, 28.040 False
135.944, 129.493, 5.545, 28.073 False
135.760, 129.492, 5.531, 28.106 False
135.576, 129.492, 5.527, 28.139 False
135.391, 129.492, 5.528, 28.172 False
135.207, 129.492, 5.539, 28.205 False
135.021, 129.492, 5.553, 28.238 False
134.835, 129.492, 5.575, 28.271 False
134.649, 129.491, 5.600, 28.304 False
134.461, 129.491, 5.631, 28.337 False
134.272, 129.491, 5.660, 28.370 False
134.083, 129.491, 5.683, 28.403 False
133.892, 129.491, 5.700, 28.436 False
133.702, 129.491, 5.702, 28.469 False
133.512, 129.491, 5.693, 28.502 False
133.323, 129.490, 5.667, 28.535 False
133.136, 129.490, 5.628, 28.568 False
132.950, 129.490, 5.572, 28.601 False
132.766, 129.490, 5.502, 28.634 False
132.585, 129.490, 5.418, 28.667 False
132.408, 129.490, 5.320, 28.700 False
132.234, 129.490, 5.210, 28.733 False
132.064, 129.490, 5.088, 28.766 False
131.898, 129.490, 4.957, 28.799 False
131.737, 129.490, 4.809, 28.832 False
131.582, 129.491, 4.653, 28.865 False
131.432, 129.491, 4.496, 28.898 False
131.286, 129.491, 4.339, 28.931 False
131.146, 129.491, 4.183, 28.964 False
131.011, 129.491, 4.029, 28.997 False
130.881, 129.491, 3.878, 29.030 False
130.756, 129.491, 3.734, 29.063 False
130.636, 129.491, 3.595, 29.096 False
130.519, 129.491, 3.461, 29.129 False
130.407, 129.490, 3.332, 29.162 False
130.299, 129.490, 3.208, 29.195 False
130.196, 129.490, 3.089, 29.228 False
130.095, 129.489, 2.975, 29.261 False
129.999, 129.489, 2.864, 29.294 False
129.906, 129.489, 2.758, 29.327 False
129.816, 129.489, 2.656, 29.360 False
129.730, 129.489, 2.558, 29.393 False
129.647, 129.489, 2.464, 29.426 False
129.567, 129.489, 2.373, 29.459 False
129.490, 129.489, 2.285, 29.492 False
129.416, 129.489, 2.201, 29.525 False
129.344, 129.489, 2.120, 29.558 False
129.275, 129.489, 2.042, 29.591 False
129.209, 129.489, 1.967, 29.624 False
129.145, 129.489, 1.895, 29.657 False
129.083, 129.489, 1.825, 29.690 False
129.023, 129.489, 1.758, 29.723 False
128.966, 129.489, 1.693, 29.756 False
128.911, 129.489, 1.631, 29.789 False
128.858, 129.489, 1.571, 29.822 False
128.807, 129.489, 1.514, 29.855 False
128.758, 129.489, 1.458, 29.888 False
128.710, 129.489, 1.405, 29.921 False
128.664, 129.489, 1.353, 29.954 False
128.620, 129.489, 1.304, 29.987 False
128.578, 129.489, 1.256, 30.020 False
128.537, 129.489, 1.210, 30.053 False
128.497, 129.489, 1.166, 30.086 False
128.459, 129.489, 1.123, 30.119 False
128.424, 129.489, 1.049, 30.152 False
128.389, 129.489, 1.021, 30.185 False
128.357, 129.489, 0.965, 30.218 False
128.326, 129.489, 0.924, 30.251 False
128.296, 129.489, 0.873, 30.284 False
128.269, 129.489, 0.810, 30.317 False
128.243, 129.489, 0.751, 30.350 False
128.219, 129.489, 0.700, 30.383 False
128.197, 129.489, 0.661, 30.416 False
128.175, 129.489, 0.635, 30.449 False
128.154, 129.489, 0.644, 30.482 False
128.132, 129.489, 0.665, 30.515 False
128.107, 129.489, 0.724, 30.548 False
128.078, 129.489, 0.910, 30.581 False
128.042, 129.489, 1.086, 30.614 False
128.000, 129.489, 1.232, 30.647 False
127.956, 129.489, 1.305, 30.680 False
127.910, 129.489, 1.359, 30.713 False
127.863, 129.489, 1.443, 30.746 False
127.811, 129.489, 1.572, 30.779 False
127.753, 129.489, 1.744, 30.812 False
127.690, 129.489, 1.910, 30.845 False
127.622, 129.489, 2.058, 30.878 False
127.549, 129.489, 2.199, 30.911 False
127.471, 129.489, 2.336, 30.944 False
127.390, 129.489, 2.476, 30.977 False
127.303, 129.489, 2.619, 31.010 False
127.212, 129.489, 2.765, 31.043 False
127.115, 129.490, 2.912, 31.076 False
127.014, 129.491, 3.061, 31.109 False
126.908, 129.491, 3.213, 31.142 False
126.797, 129.491, 3.366, 31.175 False
126.681, 129.491, 3.520, 31.208 False
126.559, 129.491, 3.675, 31.241 False
126.432, 129.491, 3.831, 31.274 False
126.301, 129.492, 3.986, 31.307 False
126.164, 129.492, 4.142, 31.340 False
126.022, 129.492, 4.295, 31.373 False
125.874, 129.492, 4.447, 31.406 False
125.722, 129.492, 4.596, 31.439 False
125.565, 129.492, 4.741, 31.472 False
125.404, 129.492, 4.882, 31.505 False
125.238, 129.492, 5.011, 31.538 False
125.068, 129.493, 5.132, 31.571 False
124.894, 129.493, 5.240, 31.604 False
124.718, 129.493, 5.332, 31.637 False
124.538, 129.493, 5.415, 31.670 False
124.356, 129.493, 5.481, 31.703 False
124.173, 129.493, 5.540, 31.736 False
123.988, 129.493, 5.583, 31.769 False
123.801, 129.494, 5.618, 31.802 False
123.614, 129.494, 5.640, 31.835 False
123.426, 129.494, 5.657, 31.868 False
123.238, 129.494, 5.658, 31.901 False
123.051, 129.494, 5.650, 31.934 False
122.863, 129.494, 5.635, 31.967 False
122.677, 129.494, 5.623, 32.000 False
122.490, 129.494, 5.609, 32.033 False
122.304, 129.494, 5.599, 32.066 False
122.118, 129.495, 5.586, 32.099 False
121.933, 129.495, 5.573, 32.132 False
121.748, 129.495, 5.557, 32.165 False
121.563, 129.495, 5.544, 32.198 False
121.379, 129.495, 5.529, 32.231 False
121.195, 129.495, 5.522, 32.264 False
121.011, 129.495, 5.523, 32.297 False
120.827, 129.495, 5.532, 32.330 False
120.642, 129.495, 5.553, 32.363 False
120.456, 129.495, 5.580, 32.396 False
120.269, 129.495, 5.616, 32.429 False
120.080, 129.495, 5.651, 32.462 False
119.891, 129.495, 5.672, 32.495 False
119.702, 129.495, 5.685, 32.528 False
119.512, 129.495, 5.686, 32.561 False
119.323, 129.495, 5.681, 32.594 False
119.134, 129.496, 5.668, 32.627 False
118.946, 129.496, 5.654, 32.660 False
118.758, 129.496, 5.635, 32.693 False
118.571, 129.496, 5.616, 32.726 False
118.384, 129.496, 5.594, 32.759 False
118.198, 129.496, 5.572, 32.792 False
118.013, 129.496, 5.548, 32.825 False
117.829, 129.496, 5.525, 32.858 False
117.646, 129.496, 5.499, 32.891 False
117.463, 129.496, 5.474, 32.924 False
117.282, 129.496, 5.447, 32.957 False
117.101, 129.496, 5.422, 32.990 False
116.921, 129.496, 5.393, 33.023 False
116.742, 129.496, 5.367, 33.056 False
116.564, 129.496, 5.337, 33.089 False
116.387, 129.496, 5.310, 33.122 False
116.211, 129.496, 5.273, 33.155 False
116.036, 129.496, 5.217, 33.188 False
115.864, 129.496, 5.147, 33.221 False
115.695, 129.495, 5.063, 33.254 False
115.529, 129.495, 4.967, 33.287 False
115.367, 129.495, 4.847, 33.320 False
115.210, 129.495, 4.714, 33.353 False
115.057, 129.495, 4.575, 33.386 False
114.909, 129.495, 4.432, 33.419 False
114.765, 129.495, 4.287, 33.452 False
114.627, 129.495, 4.141, 33.485 False
114.493, 129.495, 3.995, 33.518 False
114.364, 129.495, 3.852, 33.551 False
114.239, 129.495, 3.713, 33.584 False
114.119, 129.495, 3.579, 33.617 False
114.004, 129.495, 3.449, 33.650 False
113.892, 129.495, 3.323, 33.683 False
113.784, 129.495, 3.202, 33.716 False
113.681, 129.495, 3.084, 33.749 False
113.581, 129.495, 2.971, 33.782 False
113.484, 129.495, 2.862, 33.815 False
113.392, 129.495, 2.757, 33.848 False
113.302, 129.495, 2.656, 33.881 False
113.216, 129.495, 2.558, 33.914 False
113.133, 129.495, 2.464, 33.947 False
113.053, 129.495, 2.373, 33.980 False
112.976, 129.495, 2.286, 34.013 False
112.901, 129.495, 2.202, 34.046 False
112.830, 129.495, 2.121, 34.079 False
112.761, 129.495, 2.043, 34.112 False
112.694, 129.496, 1.968, 34.145 False
112.630, 129.496, 1.895, 34.178 False
112.569, 129.496, 1.826, 34.211 False
112.509, 129.496, 1.759, 34.244 False
112.452, 129.496, 1.694, 34.277 False
112.397, 129.496, 1.632, 34.310 False
112.344, 129.496, 1.572, 34.343 False
112.293, 129.496, 1.514, 34.376 False
112.243, 129.496, 1.459, 34.409 False
112.196, 129.496, 1.405, 34.442 False
112.150, 129.496, 1.354, 34.475 False
112.106, 129.496, 1.304, 34.508 False
112.063, 129.495, 1.257, 34.541 False
112.022, 129.495, 1.211, 34.574 False
111.983, 129.495, 1.166, 34.607 False
111.945, 129.495, 1.124, 34.640 False
111.908, 129.495, 1.082, 34.673 False
111.873, 129.495, 1.043, 34.706 False
111.839, 129.495, 1.005, 34.739 False
111.806, 129.495, 0.968, 34.772 False
111.775, 129.495, 0.932, 34.805 False
111.745, 129.495, 0.898, 34.838 False
111.715, 129.494, 0.864, 34.871 False
111.687, 129.494, 0.833, 34.904 False
111.660, 129.494, 0.802, 34.937 False
111.634, 129.495, 0.771, 34.970 False
111.609, 129.495, 0.744, 35.003 False
111.585, 129.495, 0.716, 35.036 False
111.561, 129.495, 0.690, 35.069 False
111.539, 129.495, 0.665, 35.102 False
111.517, 129.495, 0.641, 35.135 False
111.496, 129.495, 0.617, 35.168 False
111.476, 129.495, 0.595, 35.201 False
111.457, 129.495, 0.573, 35.234 False
111.438, 129.495, 0.552, 35.267 False
111.420, 129.495, 0.532, 35.300 False
111.403, 129.495, 0.513, 35.333 False
111.386, 129.495, 0.494, 35.366 False
111.370, 129.495, 0.476, 35.399 False
111.354, 129.495, 0.458, 35.432 False
111.339, 129.495, 0.442, 35.465 False
111.325, 129.495, 0.426, 35.498 False
111.311, 129.495, 0.410, 35.531 False
111.298, 129.495, 0.395, 35.564 False
111.285, 129.495, 0.381, 35.597 False
111.272, 129.495, 0.367, 35.630 False
111.261, 129.495, 0.353, 35.663 False
111.249, 129.495, 0.340, 35.696 False
111.238, 129.495, 0.328, 35.729 False
111.227, 129.495, 0.316, 35.762 False
111.217, 129.495, 0.304, 35.795 False
111.207, 129.495, 0.293, 35.828 False
111.197, 129.495, 0.283, 35.861 False
111.188, 129.495, 0.272, 35.894 False
111.179, 129.495, 0.262, 35.927 False
111.171, 129.495, 0.252, 35.960 False
111.163, 129.495, 0.243, 35.993 False
111.155, 129.495, 0.234, 36.026 False
111.147, 129.495, 0.226, 36.059 False
111.140, 129.495, 0.217, 36.092 False
111.133, 129.495, 0.210, 36.125 False
111.126, 129.495, 0.202, 36.158 False
111.119, 129.495, 0.195, 36.191 False
111.113, 129.495, 0.187, 36.224 False
111.107, 129.495, 0.181, 36.257 False
111.101, 129.495, 0.174, 36.290 False
111.095, 129.495, 0.168, 36.323 False
111.090, 129.495, 0.162, 36.356 False
111.084, 129.495, 0.156, 36.389 False
111.079, 129.495, 0.150, 36.422 False
111.075, 129.495, 0.144, 36.455 False
111.070, 129.495, 0.139, 36.488 False
111.065, 129.495, 0.134, 36.521 False
111.061, 129.495, 0.129, 36.554 False
111.057, 129.495, 0.124, 36.587 False
111.053, 129.495, 0.120, 36.620 False
111.049, 129.495, 0.116, 36.653 False
111.045, 129.495, 0.111, 36.686 False
111.041, 129.495, 0.107, 36.719 False
111.038, 129.495, 0.103, 36.752 False
111.034, 129.495, 0.100, 36.785 False
111.031, 129.495, 0.096, 36.818 False
111.028, 129.495, 0.092, 36.851 False
111.025, 129.495, 0.089, 36.884 False
111.022, 129.495, 0.086, 36.917 False
111.019, 129.495, 0.083, 36.950 False
111.017, 129.495, 0.080, 36.983 False
111.014, 129.495, 0.077, 37.016 False
111.012, 129.495, 0.074, 37.049 False
111.009, 129.495, 0.071, 37.082 False
111.007, 129.495, 0.069, 37.115 False
111.005, 129.495, 0.066, 37.148 False
111.004, 129.495, 0.007, 37.181 False
111.002, 129.495, 0.037, 37.214 False
111.001, 129.495, 0.031, 37.247 False
111.000, 129.495, 0.048, 37.280 False
110.998, 129.495, 0.049, 37.313 False
110.996, 129.495, 0.049, 37.346 False
110.994, 129.495, 0.049, 37.379 False
110.993, 129.495, 0.049, 37.412 False
110.991, 129.495, 0.048, 37.445 False
110.990, 129.495, 0.047, 37.478 False
110.988, 129.495, 0.045, 37.511 False
110.987, 129.495, 0.044, 37.544 False
110.985, 129.495, 0.043, 37.577 False
110.984, 129.495, 0.042, 37.610 False
110.982, 129.495, 0.040, 37.643 False
110.981, 129.495, 0.039, 37.676 False
110.980, 129.495, 0.038, 37.709 False
110.979, 129.495, 0.036, 37.742 False
110.977, 129.495, 0.035, 37.775 False
110.976, 129.495, 0.034, 37.808 False
110.975, 129.495, 0.033, 37.841 False
110.974, 129.495, 0.032, 37.874 False
110.973, 129.495, 0.030, 37.907 False
110.973, 129.495, 0.030, 37.940 False
110.972, 129.495, 0.028, 37.973 False
110.971, 129.495, 0.025, 38.006 False
110.971, 129.495, 0.025, 38.039 False
110.970, 129.495, 0.025, 38.072 False
110.969, 129.495, 0.027, 38.105 False
110.968, 129.495, 0.031, 38.138 False
110.967, 129.495, 0.038, 38.171 False
110.965, 129.495, 0.080, 38.204 False
110.962, 129.495, 0.118, 38.237 False
110.955, 129.495, 0.215, 38.270 False
110.945, 129.495, 0.257, 38.303 False
110.934, 129.495, 0.343, 38.336 False
110.921, 129.495, 0.380, 38.369 False
110.908, 129.495, 0.393, 38.402 False
110.895, 129.495, 0.409, 38.435 False
110.880, 129.495, 0.447, 38.468 False
110.865, 129.495, 0.486, 38.501 False
110.849, 129.495, 0.465, 38.534 False
110.834, 129.495, 0.477, 38.567 False
110.816, 129.495, 0.566, 38.600 False
110.793, 129.495, 0.676, 38.633 False
110.769, 129.495, 0.735, 38.666 False
110.742, 129.495, 0.781, 38.699 False
110.717, 129.495, 0.737, 38.732 False
110.694, 129.495, 0.697, 38.765 False
110.672, 129.495, 0.667, 38.798 False
110.651, 129.495, 0.658, 38.831 False
110.628, 129.495, 0.684, 38.864 False
110.605, 129.495, 0.704, 38.897 False
110.580, 129.495, 0.764, 38.930 False
110.554, 129.495, 0.779, 38.963 False
110.528, 129.495, 0.791, 38.996 False
110.501, 129.495, 0.865, 39.029 False
110.472, 129.495, 0.842, 39.062 False
110.445, 129.495, 0.819, 39.095 False
110.419, 129.495, 0.796, 39.128 False
110.392, 129.495, 0.792, 39.161 False
110.366, 129.495, 0.800, 39.194 False
110.339, 129.495, 0.809, 39.227 False
110.312, 129.495, 0.823, 39.260 False
110.284, 129.495, 0.836, 39.293 False
110.256, 129.495, 0.849, 39.326 False
110.227, 129.495, 0.862, 39.359 False
110.198, 129.495, 0.875, 39.392 False
110.169, 129.495, 0.887, 39.425 False
110.139, 129.495, 0.898, 39.458 False
110.109, 129.495, 0.911, 39.491 False
110.078, 129.495, 0.922, 39.524 False
110.047, 129.495, 0.934, 39.557 False
110.016, 129.495, 0.945, 39.590 False
109.984, 129.495, 0.954, 39.623 False
109.952, 129.495, 0.962, 39.656 False
109.920, 129.495, 0.970, 39.689 False
109.887, 129.495, 0.977, 39.722 False
109.854, 129.495, 0.984, 39.755 False
109.821, 129.495, 0.990, 39.788 False
109.788, 129.495, 0.996, 39.821 False
109.755, 129.495, 1.002, 39.854 False
109.721, 129.495, 1.007, 39.887 False
109.688, 129.495, 1.012, 39.920 False
109.654, 129.495, 1.016, 39.953 False
109.620, 129.495, 1.019, 39.986 False
109.586, 129.494, 1.020, 40.019 False
109.552, 129.494, 1.050, 40.052 False
109.516, 129.494, 1.069, 40.085 False
109.479, 129.494, 1.099, 40.118 False
109.442, 129.494, 1.112, 40.151 False
109.405, 129.494, 1.115, 40.184 False
109.368, 129.494, 1.096, 40.217 False
109.332, 129.494, 1.088, 40.250 False
109.297, 129.494, 1.057, 40.283 False
109.262, 129.494, 1.045, 40.316 False
109.228, 129.494, 1.009, 40.349 False
109.195, 129.494, 0.995, 40.382 False
109.163, 129.494, 0.955, 40.415 False
109.132, 129.494, 0.942, 40.448 False
109.102, 129.494, 0.899, 40.481 False
109.072, 129.494, 0.885, 40.514 False
109.044, 129.494, 0.840, 40.547 False
109.017, 129.494, 0.826, 40.580 False
108.990, 129.494, 0.806, 40.613 False
108.963, 129.494, 0.784, 40.646 False
108.938, 129.494, 0.762, 40.679 False
108.913, 129.494, 0.738, 40.712 False
108.889, 129.494, 0.715, 40.745 False
108.866, 129.494, 0.691, 40.778 False
108.844, 129.494, 0.668, 40.811 False
108.822, 129.494, 0.645, 40.844 False
108.801, 129.494, 0.623, 40.877 False
108.781, 129.494, 0.601, 40.910 False
108.761, 129.494, 0.580, 40.943 False
108.743, 129.494, 0.559, 40.976 False
108.724, 129.493, 0.538, 41.009 False
108.707, 129.492, 0.517, 41.042 False
108.690, 129.492, 0.499, 41.075 False
108.674, 129.492, 0.481, 41.108 False
108.658, 129.492, 0.464, 41.141 False
108.643, 129.492, 0.447, 41.174 False
108.629, 129.492, 0.431, 41.207 False
108.615, 129.492, 0.415, 41.240 False
108.601, 129.492, 0.400, 41.273 False
108.588, 129.492, 0.384, 41.306 False
108.576, 129.492, 0.370, 41.339 False
108.564, 129.492, 0.357, 41.372 False
108.552, 129.492, 0.344, 41.405 False
108.541, 129.492, 0.331, 41.438 False
108.530, 129.492, 0.319, 41.471 False
108.520, 129.492, 0.308, 41.504 False
108.510, 129.492, 0.296, 41.537 False
108.500, 129.492, 0.286, 41.570 False
108.491, 129.492, 0.275, 41.603 False
108.482, 129.492, 0.265, 41.636 False
108.473, 129.492, 0.255, 41.669 False
108.465, 129.492, 0.246, 41.702 False
108.457, 129.492, 0.237, 41.735 False
108.449, 129.492, 0.228, 41.768 False
108.442, 129.492, 0.220, 41.801 False
108.435, 129.492, 0.212, 41.834 False
108.428, 129.492, 0.204, 41.867 False
108.421, 129.492, 0.197, 41.900 False
108.415, 129.493, 0.189, 41.933 False
108.408, 129.492, 0.182, 41.966 False
108.402, 129.492, 0.175, 41.999 False
108.397, 129.492, 0.169, 42.032 False
108.391, 129.492, 0.163, 42.065 False
108.386, 129.492, 0.157, 42.098 False
108.381, 129.492, 0.151, 42.131 False
108.376, 129.492, 0.146, 42.164 False
108.371, 129.492, 0.140, 42.197 False
108.367, 129.492, 0.135, 42.230 False
108.362, 129.492, 0.130, 42.263 False
108.358, 129.492, 0.126, 42.296 False
108.354, 129.492, 0.121, 42.329 False
108.350, 129.492, 0.117, 42.362 False
108.346, 129.492, 0.112, 42.395 False
108.342, 129.492, 0.108, 42.428 False
108.339, 129.492, 0.104, 42.461 False
108.335, 129.492, 0.100, 42.494 False
108.332, 129.492, 0.097, 42.527 False
108.329, 129.492, 0.093, 42.560 False
108.326, 129.492, 0.090, 42.593 False
108.323, 129.492, 0.087, 42.626 False
108.320, 129.492, 0.083, 42.659 False
108.318, 129.492, 0.080, 42.692 False
108.315, 129.492, 0.077, 42.725 False
108.312, 129.492, 0.075, 42.758 False
108.310, 129.492, 0.072, 42.791 False
108.308, 129.492, 0.069, 42.824 False
108.305, 129.492, 0.067, 42.857 False
108.303, 129.492, 0.065, 42.890 False
108.303, 129.492, 0.003, 42.923 False
108.302, 129.492, 0.031, 42.956 False
108.301, 129.492, 0.026, 42.989 False
108.300, 129.492, 0.045, 43.022 False
108.298, 129.492, 0.047, 43.055 False
108.296, 129.492, 0.048, 43.088 False
108.295, 129.492, 0.048, 43.121 False
108.293, 129.492, 0.048, 43.154 False
108.291, 129.492, 0.047, 43.187 False
108.290, 129.492, 0.046, 43.220 False
108.288, 129.492, 0.045, 43.253 False
108.287, 129.492, 0.044, 43.286 False
108.285, 129.492, 0.043, 43.319 False
108.284, 129.492, 0.042, 43.352 False
108.283, 129.492, 0.040, 43.385 False
108.281, 129.492, 0.039, 43.418 False
108.281, 129.492, 0.014, 43.451 False
108.281, 129.492, 0.014, 43.484 False
108.281, 129.492, 0.013, 43.517 False
108.280, 129.492, 0.012, 43.550 False
108.280, 129.492, 0.011, 43.583 False
108.280, 129.492, 0.010, 43.616 False
108.280, 129.492, 0.009, 43.649 False
108.280, 129.492, 0.008, 43.682 False
108.279, 129.492, 0.008, 43.715 False
108.279, 129.492, 0.008, 43.748 False
108.279, 129.492, 0.009, 43.781 False
108.279, 129.492, 0.009, 43.814 False
108.279, 129.492, 0.010, 43.847 False
108.279, 129.492, 0.013, 43.880 False
108.279, 129.492, 0.015, 43.913 False
